rank,sentence,original_order,frequency,complexity,grammar,structural,similarity,similar_to,final_score
3361,Nancy a été en bons termes avec ma sœur pendant plus de cinq ans.,1052,99.6,51.4,0.0,30.8,3.0,,68.43
3362,Je me demande si la vie existe sur d'autres planètes.,5135,95.9,43.7,0.0,26.2,2.7,,68.43
3363,"Elle vient de sortir de l'école, donc elle n'a pas d'expérience.",277,99.9,48.1,3.0,30.1,5.0,,68.43
3364,"Comme il faisait chaud, elle était en sueur.",2334,94.1,37.5,3.0,23.7,3.1,,68.43
3365,La nourriture est un carburant pour le corps.,3883,94.4,38.6,0.0,23.2,4.6,,68.43
3366,Maman me regarda avec des larmes dans les yeux.,1805,94.0,39.8,0.0,23.9,2.7,,68.43
3367,Le bonheur au sein du mariage est entièrement une affaire de chance.,1836,99.7,50.9,0.0,30.6,3.8,,68.43
3368,Il s'est laissé pousser la barbe pendant qu'il était en vacances.,2064,99.5,49.2,2.0,30.3,3.8,,68.43
3369,"Partez tout de suite, ou vous serez en retard.",4961,94.5,38.8,3.0,24.4,2.7,,68.43
3370,Il est précisément celui que tu cherches.,4391,93.5,36.6,2.0,22.8,3.3,,68.43
3371,Tom veut parcourir quelques trucs avec Marie.,4175,93.2,39.0,0.0,23.4,1.5,,68.43
3372,J'en ai marre de ce genre de plaisanteries.,5299,93.4,36.5,0.0,21.9,4.6,,68.43
3373,Quel dommage que tu ne saches pas danser !,1995,93.2,36.4,2.0,22.6,2.9,,68.43
3374,Je ne peux pas excuser ce que vous avez fait.,8,95.6,39.3,2.0,24.4,5.3,,68.43
3375,"À chaque fois que j'appelle, il est absent.",5839,95.1,37.2,5.0,24.3,4.3,,68.43
3376,Je ne vous laisserai plus jamais seules.,5201,92.4,36.0,0.0,21.6,3.1,,68.43
3377,Tout le monde a tendance à être paresseux.,2843,93.7,36.9,0.0,22.2,5.0,,68.43
3378,Un lapin a de longues oreilles et une petite queue.,5203,95.1,42.1,0.0,25.3,2.7,,68.42
3379,Nous étudions le passé pour le bien du futur.,4564,93.1,37.5,0.0,22.5,3.1,,68.42
3380,Cinq ans se sont écoulés depuis ma venue au Japon.,3879,94.3,41.7,0.0,25.0,1.3,,68.42
3381,L'équipe était assez nerveuse avant la partie.,5449,93.9,39.2,0.0,23.5,3.1,,68.42
3382,Nous devons annuler notre voyage pour le Japon.,3365,94.2,39.7,0.0,23.8,3.1,,68.42
3383,Il a offert plus que ne pourrait être espéré.,4146,94.3,38.8,2.0,24.1,3.1,,68.42
3384,Personne ne s'attendait à ce qu'il se porte de nouveau candidat.,84,99.7,50.0,2.0,30.8,3.3,,68.42
3385,Le jardin est rempli de très belles fleurs tout au long de l'année.,1065,99.6,50.9,0.0,30.5,3.5,,68.42
3386,Notre chien a failli être écrasé par une voiture.,406,94.5,40.8,0.0,24.5,2.7,,68.42
3387,Il y a peu de personnes tuées dans cet accident.,3548,95.0,40.7,0.0,24.4,4.0,,68.42
3388,"À la longue, il parvint à comprendre la théorie.",5338,94.1,37.3,3.0,23.6,3.3,,68.42
3389,Elle s'est portée volontaire pour aller à la réunion avec lui.,2505,99.6,48.4,0.0,29.0,6.2,,68.42
3390,J'ai loué une chambre à Paris pendant un mois.,1094,95.4,39.8,0.0,23.8,5.7,,68.42
3391,Le match a été annulé en raison de la forte pluie.,1718,95.8,42.3,0.0,25.4,4.0,,68.42
3392,Il commença à apprendre l'anglais à l'âge de onze ans.,1120,96.0,42.4,0.0,25.5,4.3,,68.42
3393,Les emplois sont difficiles à trouver avec tant de gens au chômage.,531,99.6,50.5,0.0,30.3,4.0,,68.42
3394,Je mange d'habitude le riz avec des baguettes.,5441,93.9,39.3,0.0,23.6,2.9,,68.42
3395,Je les vis ensemble à plusieurs occasions.,5786,93.7,37.2,0.0,22.3,4.6,,68.42
3396,Nous avons invité un romancier et un poète à la fête.,4460,95.2,42.4,0.0,25.5,2.7,,68.42
3397,"Le soleil brille durant le jour, la Lune durant la nuit.",2648,95.5,40.8,3.0,25.7,2.9,,68.42
3398,Je suis énervé d'avoir manqué ce film au cinéma.,5287,95.2,40.7,0.0,24.4,4.3,,68.41
3399,"À chaque peuple sa langue, et une seconde, commune, pour tous.",2650,99.8,46.4,9.0,31.4,2.5,,68.41
3400,J'étais dans l'incapacité de me rendre à l'extérieur.,137,95.8,42.4,0.0,25.5,4.0,,68.41
3401,Mary a continué à travailler malgré sa maladie.,3579,94.1,39.7,0.0,23.8,2.9,,68.41
3402,Un honnête homme ne ferait pas une chose pareille.,1496,94.8,41.3,0.0,24.8,2.9,,68.41
3403,Il écoutait de la musique dans sa chambre.,2847,93.5,36.9,0.0,22.2,4.6,,68.41
3404,Ne sois pas envieux du succès des autres.,5386,92.5,36.4,0.0,21.8,2.9,,68.41
3405,Le car s'arrêta pour prendre des passagers.,2669,93.1,37.5,0.0,22.5,3.1,,68.41
3406,"Une fois parti, tu ne pourras plus le récupérer.",1831,95.0,39.8,3.0,25.1,2.9,,68.41
3407,"Écoutez, je ne veux pas perdre mon travail.",3660,94.5,36.9,3.0,23.4,4.6,,68.41
3408,Ses poèmes sont difficiles à comprendre.,5227,92.3,36.9,0.0,22.1,1.8,,68.41
3409,Elle prétend que cet endroit lui appartient.,5274,93.5,38.4,2.0,23.9,1.7,,68.41
3410,Nous travaillons du lever au coucher du soleil.,1436,93.7,38.5,0.0,23.1,3.3,,68.41
3411,Mon chat est resté coincé en haut d'un arbre.,3552,95.1,39.3,0.0,23.6,5.7,,68.40
3412,Il n'y a pas de garçon aussi grand que Bill dans la classe.,1061,99.7,49.0,2.0,30.2,4.4,,68.40
3413,"Je porte un costume, mais pas de cravate.",853,93.8,35.8,3.0,22.7,4.3,,68.40
3414,Je parie cinq dollars qu'il ne viendra pas.,2538,94.4,37.7,2.0,23.4,4.3,,68.40
3415,Je me suis enfermée à l'extérieur de ma maison.,5174,94.8,40.2,0.0,24.1,4.0,,68.40
3416,Qui a laissé ce bazar dans les toilettes ?,4901,93.5,36.4,3.0,23.0,3.1,,68.40
3417,Je vais arrêter d'essayer d'être amicale avec vous.,4759,95.2,40.9,0.0,24.5,4.3,,68.40
3418,Il n'y avait absolument aucun mobilier dans la pièce.,5342,95.4,43.1,0.0,25.9,2.5,,68.40
3419,Je suppose que je suis devenu paresseux.,3369,92.7,34.7,2.0,21.6,3.6,,68.40
3420,Il est mort paisiblement chez lui hier soir.,5366,93.3,38.1,0.0,22.8,3.1,,68.40
3421,La plupart étaient incapables de lire ou d'écrire.,2857,94.9,41.3,0.0,24.8,3.1,,68.40
3422,"D'après la Bible, Dieu créa la Terre en six jours.",5904,95.3,40.6,3.0,25.6,2.7,,68.40
3423,Je lis non seulement ses romans mais ses poèmes aussi.,2903,95.1,42.3,0.0,25.4,2.5,,68.40
3424,Cet élève a séché le cours trois fois de suite.,5244,94.8,40.2,0.0,24.1,4.0,,68.40
3425,"Dès que j'ai les moyens d'acquérir une maison, je le ferai.",452,99.5,47.6,5.0,30.5,3.5,,68.39
3426,Les femmes ne se jettent pas vraiment à mon cou.,5679,95.0,40.7,0.0,24.4,4.0,,68.39
3427,Je veux parcourir quelques trucs avec vous.,2792,93.5,37.8,0.0,22.7,3.6,,68.39
3428,Elle m'a lancé un regard plein de signification.,5915,94.9,40.3,0.0,24.2,4.3,,68.39
3429,Il a nourri son chien à la même heure chaque jour.,1478,95.6,42.3,0.0,25.4,3.8,,68.39
3430,Elle a dit qu'il aurait seize ans le mois prochain.,1240,95.9,42.8,2.0,26.5,2.5,,68.39
3431,Cet élève leva la main pour poser une question.,2125,94.0,39.8,0.0,23.9,2.9,,68.39
3432,Mon opinion est différente de la tienne.,5632,93.4,36.0,0.0,21.6,5.5,,68.39
3433,Ma sœur n'aime pas moins la musique classique que je ne l'aime.,421,99.8,49.4,2.0,30.4,4.4,,68.39
3434,Les yeux des chats sont très sensibles à la lumière.,2626,95.4,42.6,0.0,25.6,2.9,,68.39
3435,Le garçon est allé au lit avec ses chaussettes.,1738,94.7,39.8,0.0,23.9,4.3,,68.39
3436,"De nos jours, personne ne croit aux fantômes.",5772,94.2,38.1,3.0,24.0,2.9,,68.39
3437,Le patron lui a avancé deux semaines de salaire.,4441,94.9,40.3,0.0,24.2,4.3,,68.39
3438,Il lui est inhabituel de se mettre en colère.,1965,94.3,38.8,0.0,23.2,4.6,,68.39
3439,Prenez autant de biscuits que vous voulez.,1644,92.9,37.2,2.0,23.1,1.7,,68.39
3440,Nous avons séjourné dans un hôtel bon marché.,2370,93.5,38.6,0.0,23.2,2.9,,68.39
3441,J'en suis arrivé à la conclusion que quelque chose était étrange.,100,99.6,49.6,2.0,30.6,3.8,,68.38
3442,Elle était de toute bonté envers tout le monde.,3503,94.8,39.8,0.0,23.9,4.6,,68.38
3443,Nous devrions tenir compte de sa jeunesse.,1101,93.0,37.2,0.0,22.3,3.3,,68.38
3444,"Tom a rompu sa promesse, et n'a pas aidé Mary.",3648,95.0,38.8,3.0,24.5,4.0,,68.38
3445,Le soleil nous procure de la lumière et de la chaleur.,3225,95.5,41.6,0.0,25.0,4.3,,68.38
3446,Ça serait marrant de voir comment les choses changent au fil des ans.,5017,99.5,52.0,0.0,31.2,2.4,,68.38
3447,Ma sœur a chanté une chanson anglaise à la fête.,4323,95.1,40.7,0.0,24.4,4.3,,68.38
3448,J'ai croisé un de mes anciens étudiants à Londres.,5494,95.4,41.7,0.0,25.0,4.0,,68.38
3449,Le brun n'est pas sa couleur de cheveux naturelle.,4211,95.4,41.7,0.0,25.0,4.0,,68.38
3450,"Chaque fois qu'ils parlent, ils se disputent.",5461,93.6,36.8,5.0,24.1,1.5,,68.38
3451,Vous êtes doté d'une assez bonne mémoire.,4386,94.4,36.4,0.0,21.8,7.3,,68.38
3452,Elle a donné d'innombrables pièces au musée.,4656,94.0,38.1,0.0,22.8,4.6,,68.38
3453,Elle l'a informé de la date de la prochaine réunion.,1440,95.9,40.7,0.0,24.4,6.2,,68.38
3454,"Même si vous n'aimez pas la musique, vous allez aimer son concert.",1662,99.6,49.2,3.0,30.7,3.5,,68.38
3455,Finalement il a pris conscience qu'il s'était trompé.,3021,95.5,41.9,2.0,25.9,2.7,,68.38
3456,Elle a continué à danser pendant toute la fête.,1835,94.8,39.8,0.0,23.9,4.6,,68.38
3457,"Jusqu'à présent, ils étaient de bons voisins.",4995,94.1,38.1,3.0,24.0,2.9,,68.38
3458,Elle était pressée de voir le nouveau bébé.,4675,93.7,37.5,0.0,22.5,4.6,,68.38
3459,Tom est habitué d'appeler des filles au téléphone.,2744,94.7,41.3,0.0,24.8,2.9,,68.38
3460,Il y a de la nourriture au réfrigérateur.,1538,93.2,36.4,0.0,21.8,4.6,,68.38
3461,Il ne faut pas réveiller le chien qui dort.,487,94.8,37.7,3.0,23.8,4.6,,68.38
3462,"Ne parle pas, à moins que l'on s'adresse à toi !",577,99.9,40.3,17.0,31.0,3.8,,68.38
3463,Je pourrai avoir quelques minutes de retard.,4671,93.6,38.4,0.0,23.1,3.3,,68.37
3464,"En général, les chats détestent les chiens.",5482,92.7,36.0,3.0,22.8,1.8,,68.37
3465,Elle passe son temps libre à faire des poupées.,4375,94.5,39.8,0.0,23.9,4.0,,68.37
3466,Il allait souvent pêcher dans la rivière.,524,92.6,36.6,0.0,22.0,3.1,,68.37
3467,Je dois reconnaître que ma théorie ne rend pas compte de ce fait.,730,99.7,50.4,2.0,31.0,3.2,,68.37
3468,Le gouvernement n'a rien fait pour résoudre le problème de logement.,2264,99.7,49.7,0.0,29.8,5.3,,68.37
3469,"Ce qui me préoccupe, c'est son attitude.",4531,93.9,35.3,6.0,23.6,3.1,,68.37
3470,Il a soudainement mis fin à sa carrière de poète.,3413,95.2,41.2,0.0,24.7,4.0,,68.37
3471,Elle a garé sa voiture sur une place libre.,1200,93.7,37.7,0.0,22.6,4.3,,68.37
3472,Vous êtes supposées ne pas fumer à l'école.,3935,93.7,37.7,0.0,22.6,4.3,,68.37
3473,Il est facile de blesser ses sentiments.,735,93.4,36.0,0.0,21.6,5.5,,68.37
3474,"Le premier groupe étudie le matin, le second, le soir.",3808,95.5,38.9,6.0,25.7,3.1,,68.37
3475,Ma montre retarde de deux minutes par jour.,5262,92.9,37.5,0.0,22.5,2.9,,68.37
3476,"Je suis arrivée jusqu'ici, donc je vais continuer.",4346,94.9,39.6,3.0,24.9,3.1,,68.37
3477,Il put devenir membre de ce club grâce à sa richesse.,4678,95.6,43.7,0.0,26.2,2.5,,68.37
3478,"Si j'avais su votre numéro de téléphone, je vous aurai appelé.",2400,99.7,47.9,3.0,30.0,5.0,,68.37
3479,"T'as volé mon vélo, et maintenant je vais te casser la gueule.",5396,99.4,48.8,3.0,30.5,3.5,,68.37
3480,Elle n'est pas moins charmante que sa grande sœur.,2071,95.4,41.7,2.0,25.8,2.7,,68.37
3481,Les bouteilles de bière sont faites de verre.,3210,94.3,37.4,0.0,22.4,6.0,,68.37
3482,Le bus s'arrêta pour prendre des passagers.,2868,93.0,37.5,0.0,22.5,3.1,,68.36
3483,Ce n'était pas difficile de prétendre être ma mère.,2878,95.6,42.1,0.0,25.3,4.0,,68.36
3484,Elles se mirent d'accord pour commencer tôt.,1574,93.3,38.1,0.0,22.8,3.1,,68.36
3485,J'ai fait renouveler mon permis il y a une semaine.,2867,95.9,42.8,0.0,25.7,4.0,,68.36
3486,Il n'est pas excessif de dire que c'est un génie.,4754,95.9,41.6,2.0,25.7,4.0,,68.36
3487,Ne me forcez pas à aller vous chercher !,3076,92.7,35.3,0.0,21.2,4.6,,68.36
3488,N'importe quoi est infiniment mieux que rien.,5763,94.3,38.6,2.0,24.0,3.3,,68.36
3489,J'y suis allé un nombre incalculable de fois.,5458,93.4,38.8,0.0,23.2,2.7,,68.36
3490,Elle reviendra sur la scène avant longtemps.,4895,93.6,38.4,0.0,23.1,3.3,,68.36
3491,Le but suprême de la vie n'est pas la connaissance mais l'action.,1175,99.8,50.1,0.0,30.1,5.0,,68.36
3492,"C'est un homme calme, un peu chauve sur le dessus.",2754,95.8,40.6,3.0,25.6,4.0,,68.36
3493,Les chiens ne sont pas autorisés dans cet hôtel.,1219,94.8,40.3,0.0,24.2,4.3,,68.36
3494,Il y aura probablement de fortes pluies demain.,4373,94.0,39.7,0.0,23.8,3.1,,68.36
3495,Tous les points sur terre sont aussi loin des cieux.,4019,95.3,42.6,0.0,25.6,2.9,,68.36
3496,Les enfants sont plus malins que tu ne penses.,1444,94.4,39.3,2.0,24.4,3.1,,68.36
3497,"Veuillez cesser de parler, je vous prie !",601,93.1,35.4,3.0,22.4,3.3,,68.36
3498,La vraie philosophie est de voir les choses telles qu'elles sont.,3382,99.7,49.6,2.0,30.6,4.0,,68.36
3499,Le voyageur s'est arrêté pour me demander le chemin.,2524,95.3,41.4,0.0,24.8,4.3,,68.36
3500,La coupe tiendra une place d'honneur dans mon bureau.,5504,95.4,43.1,0.0,25.9,2.7,,68.36
3501,Vous allez le briser si vous ne faites pas attention.,794,95.6,41.9,0.0,25.1,4.3,,68.36
3502,Personne n'a été capable d'atteindre le sommet de la montagne.,3027,99.7,48.4,0.0,29.0,6.7,,68.35
3503,Dans un premier temps personne ne me crut.,4523,92.6,36.9,0.0,22.2,2.9,,68.35
3504,Je demanderai à mon frère de me conduire.,3387,93.2,36.4,0.0,21.8,4.6,,68.35
3505,Elle quitta l'école pour des raisons de santé.,1113,94.3,39.3,0.0,23.6,4.3,,68.35
3506,Il était destiné à devenir un grand musicien.,5680,94.2,38.6,0.0,23.2,4.6,,68.35
3507,Les dinosaures ont disparu il y a fort longtemps.,3649,94.4,40.8,0.0,24.5,2.9,,68.35
3508,Il a économisé de l'argent pour le voyage.,4505,93.5,37.2,0.0,22.3,4.6,,68.35
3509,Elle doit reprendre un peu la taille de son pantalon.,4232,95.5,43.1,0.0,25.9,2.9,,68.35
3510,Cet accident se produisit près de chez lui.,4875,92.9,37.5,0.0,22.5,2.9,,68.35
3511,C'est comme ça que Scott et ses hommes sont arrivés au pôle Sud.,2597,99.5,51.0,2.0,31.4,2.1,,68.35
3512,Je les ai vues ensemble à plusieurs occasions.,5901,94.3,39.2,0.0,23.5,4.3,,68.35
3513,Elle est allée dormir et ne s'est jamais réveillée.,1488,95.0,40.9,0.0,24.5,4.0,,68.35
3514,Venez nous rendre visite si vous passez dans le coin.,1869,95.4,43.1,0.0,25.9,2.7,,68.34
3515,Elle était impatiente de rentrer chez elle.,156,92.6,36.6,0.0,21.9,3.3,,68.34
3516,L'Histoire est plus compliquée que tu ne penses.,5812,94.9,40.3,2.0,25.0,3.1,,68.34
3517,C'est juste ainsi que les choses fonctionnent.,3564,94.4,39.2,2.0,24.3,3.1,,68.34
3518,"À mon arrivée à la gare, je t'appellerai.",4208,93.4,34.9,3.0,22.2,4.6,,68.34
3519,Il semble que la saison des pluies ait commencé.,2578,94.9,40.3,2.0,25.0,3.1,,68.34
3520,Quoi que ce soit vaut infiniment mieux que rien.,3967,94.9,39.0,6.0,25.8,1.5,,68.34
3521,Je voudrais lire quelques livres sur Lincoln.,5329,93.0,39.0,0.0,23.4,1.7,,68.34
3522,Vivre avec lui ne s'avéra pas si facile.,4335,92.2,36.2,0.0,21.7,2.7,,68.34
3523,Il s'est levé et est parti au milieu de la discussion.,1021,96.2,43.7,0.0,26.2,4.0,,68.34
3524,Il partit rapidement après notre arrivée.,2275,92.4,37.6,0.0,22.5,1.7,,68.34
3525,J'étais absente de l'école parce que j'étais malade.,1274,95.6,40.7,2.0,25.2,4.3,,68.34
3526,J'ai eu la varicelle lorsque j'étais enfant.,4991,92.7,37.0,0.0,22.2,3.1,,68.34
3527,Les femmes de ce pays se battent pour leur liberté.,3312,95.5,42.1,0.0,25.3,4.0,,68.33
3528,Elle se plaignait tout le temps de son mari.,3823,93.8,38.2,0.0,22.9,4.3,,68.33
3529,Le bâtiment s'est effondré il y a trois ans.,3446,94.7,38.8,0.0,23.3,5.7,,68.33
3530,Je ne suis pas en désaccord avec votre décision.,414,94.9,40.3,0.0,24.2,4.6,,68.33
3531,Soyez gentil envers les personnes âgées.,4526,92.1,36.9,0.0,22.1,1.8,,68.33
3532,Le bus peut transporter trente personnes.,4499,92.3,37.6,0.0,22.5,1.7,,68.33
3533,Jamais je ne veux que nous soyons malheureux.,718,94.2,38.6,2.0,24.0,3.3,,68.33
3534,J'ai failli me faire renverser par une voiture.,5516,94.7,39.8,0.0,23.9,4.6,,68.33
3535,Cette guitare est tellement chère que je ne peux pas l'acheter.,3787,99.5,48.8,2.0,30.1,4.7,,68.33
3536,Il y avait un petit nombre d'étrangers parmi les visiteurs du musée.,4682,99.6,51.6,0.0,31.0,3.3,,68.33
3537,C'est sur ce point que nos opinions diffèrent.,5193,94.3,39.3,2.0,24.4,2.9,,68.33
3538,Il était tellement aimable de nous aider.,1833,93.4,36.6,0.0,22.0,5.0,,68.33
3539,Ma sœur a fait des progrès remarquables en anglais.,4815,94.8,41.8,0.0,25.1,2.7,,68.33
3540,Il ne se rendit pas vraiment à l'église.,489,94.6,36.2,0.0,21.7,8.3,,68.33
3541,Je suis sûr qu'il deviendra un grand chanteur.,610,94.9,39.3,2.0,24.4,4.3,,68.33
3542,Il gagne davantage d'argent qu'il ne peut en dépenser.,1346,95.8,42.9,2.0,26.5,2.5,,68.33
3543,Nous avons eu de fortes pluies la nuit dernière.,1683,94.8,40.3,0.0,24.2,4.3,,68.32
3544,Les gens sont incapables de suivre ces lois.,5143,94.2,38.1,0.0,22.8,5.5,,68.32
3545,Elle ne voudrait pas aller se promener avec lui.,236,94.8,40.3,0.0,24.2,4.3,,68.32
3546,"Bonjour ! Vous êtes notre nouvelle voisine, si je ne me trompe pas ?",4067,99.5,49.2,3.0,30.7,3.5,,68.32
3547,Ma sœur a décidé de devenir enseignante.,4110,92.9,36.0,0.0,21.6,4.6,,68.32
3548,"Ma sœur, ne quittez pas ce patient des yeux.",2731,93.8,37.7,3.0,23.8,2.7,,68.32
3549,Une dinde est un peu plus grosse qu'un poulet.,5178,94.7,38.5,2.0,23.9,4.6,,68.32
3550,Nous vous souhaitons un agréable voyage.,4861,92.0,36.9,0.0,22.1,1.7,,68.32
3551,Elle est allée au centre commercial avec ses amies.,2884,94.7,41.8,0.0,25.1,2.7,,68.32
3552,"C'est évident, mais le professeur comprend le français et l'anglais.",700,99.7,49.2,3.0,30.7,4.0,,68.32
3553,Le football est plus populaire que le baseball.,1295,94.2,38.5,2.0,23.9,3.6,,68.32
3554,J'aurais dû regarder plus attentivement.,4735,92.1,36.9,0.0,22.1,1.8,,68.32
3555,J'aimerais être diplômé au printemps prochain.,3751,93.2,39.7,0.0,23.8,1.5,,68.32
3556,Des centaines de personnes se trouvaient sur place.,3664,94.3,42.0,0.0,25.2,1.5,,68.31
3557,"Si tu m'avais écouté, rien de cela ne serait arrivé.",3123,96.0,42.8,3.0,26.9,2.4,,68.31
3558,Le doute est entièrement absent de son esprit.,2943,94.4,39.2,0.0,23.5,4.6,,68.31
3559,Le verre à la propriété de se briser sous la pression.,4870,95.8,42.9,0.0,25.7,4.0,,68.31
3560,"Ce n'est pas une chaîne d'argent, c'est un cercle de cadeaux !",5111,99.7,48.2,3.0,30.1,5.0,,68.31
3561,Je ne supporte pas l'idée d'elle avec un autre homme.,673,96.4,44.5,0.0,26.7,3.5,,68.31
3562,Une tempête les a contraints à rester à la maison.,1727,94.9,40.4,0.0,24.2,4.6,,68.31
3563,Nous connaissons tous bien cette chanson.,4315,92.3,37.6,0.0,22.5,1.7,,68.31
3564,C'est à moi qu'on a distribué une mauvaise main.,4343,95.8,41.4,2.0,25.7,4.0,,68.31
3565,Une belle femme était assise une rangée devant moi.,5721,94.3,40.6,0.0,24.4,3.1,,68.31
3566,Son professeur devrait être strict avec lui.,4117,93.3,38.4,0.0,23.1,3.1,,68.31
3567,Il possédait une grande maison et deux voitures.,4090,94.2,40.3,0.0,24.2,3.1,,68.31
3568,Elle me demanda combien de langues je parlais.,3130,93.7,39.2,0.0,23.5,3.1,,68.31
3569,La capacité de cet ascenseur est de dix personnes.,5171,94.9,40.1,0.0,24.0,5.0,,68.31
3570,Cessez de fumer si vous voulez vivre longtemps !,4040,93.8,39.7,0.0,23.8,2.9,,68.31
3571,Je laisserai le livre pour vous chez mon voisin.,3216,94.1,40.3,0.0,24.2,2.9,,68.31
3572,Une nation n'a pas forcément besoin d'être puissante pour être grande.,5002,99.6,51.2,0.0,30.7,3.8,,68.30
3573,Je viendrai ici aussi vite que possible.,331,92.2,36.0,2.0,22.4,1.7,,68.30
3574,"Si tu ne veux pas que j'y aille, je n'irai pas.",2827,96.5,41.4,5.0,26.9,3.5,,68.30
3575,Elle lui tendit l'argent qu'elle lui devait.,2520,92.8,35.7,2.0,22.2,3.3,,68.30
3576,Il lui présenta ses excuses pour son retard.,2496,93.0,38.1,0.0,22.8,2.9,,68.30
3577,Il ne tint aucun compte du conseil de son ami.,1542,94.3,39.8,0.0,23.8,4.0,,68.30
3578,Ce gosse veut quelqu'un pour jouer avec lui.,3605,93.7,38.2,0.0,22.9,4.3,,68.30
3579,J'allais souvent nager dans la mer quand j'étais enfant.,1285,95.5,43.8,0.0,26.3,2.5,,68.30
3580,Je me suis arrêté pour pouvoir fumer une cigarette.,2123,94.8,41.8,0.0,25.1,2.9,,68.30
3581,Ils furent encore plus intéressés par sa belle épouse.,2987,94.9,43.4,0.0,26.0,1.4,,68.30
3582,Je garderai ma parole quoi qu'il arrive.,5431,92.6,35.8,2.0,22.3,2.9,,68.30
3583,Elle était effrayée à la vue d'un corps mort.,4866,94.2,39.3,0.0,23.6,4.3,,68.30
3584,La classe commence le matin à huit heures et demie.,805,95.4,42.1,0.0,25.3,4.0,,68.29
3585,"J'espère que nous aurons du beau temps, demain.",5844,95.0,39.3,5.0,25.6,2.7,,68.29
3586,La semaine passée nous étions très occupés.,5723,93.1,37.8,0.0,22.7,3.3,,68.29
3587,Il était strict dans l'éducation de ses enfants.,5166,94.8,40.3,0.0,24.2,4.6,,68.29
3588,Je t'appellerai plus tard dans la journée.,4626,92.7,36.9,0.0,22.2,3.3,,68.29
3589,Nous sortons parfois faire un tour en voiture.,1804,92.9,39.2,0.0,23.5,1.4,,68.29
3590,Il a dit qu'il souffrait d'un mauvais mal de tête.,1147,95.9,42.0,2.0,26.0,3.8,,68.29
3591,Il est riche mais vit comme un mendiant.,3001,92.7,35.8,0.0,21.5,4.6,,68.29
3592,La voiture de mon père a été fabriquée en Italie.,3831,95.0,41.2,0.0,24.7,4.0,,68.29
3593,Elle a fait preuve de beaucoup de bonté pour lui.,3381,95.3,39.9,0.0,24.0,6.2,,68.29
3594,Ils le firent attendre un long moment dehors.,1314,94.0,38.6,0.0,23.2,4.6,,68.29
3595,Ils ont voyagé à l'étranger pour la première fois.,3089,95.1,41.7,0.0,25.0,3.8,,68.29
3596,"La vie est courte, même si un sourire ne dure qu'une seconde.",1292,99.7,48.4,5.0,31.0,3.5,,68.28
3597,Elle l'a saisi par la main et l'a tiré sur le bateau.,350,96.7,44.2,0.0,26.5,4.7,,68.28
3598,"À ce rythme, on ne risque pas de finir avant la fin de la semaine.",2201,99.8,50.0,3.0,31.2,3.5,,68.28
3599,Il a gagné notre confiance grâce à son honnêteté.,5336,94.8,40.8,0.0,24.5,4.0,,68.28
3600,Il a dit que nous devions garder le secret.,1423,94.2,37.7,2.0,23.4,4.6,,68.28
3601,Ma mère nous a raconté une histoire intéressante.,1173,94.3,40.8,0.0,24.5,2.9,,68.28
3602,Vous devriez essayer de vivre en fonction de vos moyens.,9,95.3,43.3,0.0,26.0,2.7,,68.28
3603,De nombreux enfants de cette école sont mal nourris.,3039,94.6,41.1,0.0,24.7,3.3,,68.28
3604,Tu vas manquer le train si tu ne te dépêches pas.,2101,94.7,40.6,0.0,24.4,4.0,,68.28
3605,Ne laissez pas dire que je ne suis pas ponctuel !,2311,94.3,38.2,2.0,23.7,4.3,,68.28
3606,Je veux quitter Boston aussi tôt que possible.,1404,94.3,39.2,2.0,24.3,3.3,,68.28
3607,"Mon oncle est mince, mais ma tante est grosse.",4199,94.6,37.5,3.0,23.7,5.0,,68.28
3608,Ils tombèrent dans les bras l'un de l'autre.,4359,93.4,37.5,0.0,22.5,4.3,,68.28
3609,J'ai été étonné d'entendre ce qui s'était passé.,4159,95.9,41.4,3.0,26.1,3.8,,68.28
3610,"Son souhait est d'étudier à l'étranger, un jour.",2616,95.3,40.2,3.0,25.3,3.8,,68.28
3611,Il est du genre à ne pas se soucier des détails.,3108,95.6,41.4,0.0,24.9,5.3,,68.28
3612,Je pense que nous connaissons tous les règles.,1940,94.2,39.2,2.0,24.3,3.1,,68.28
3613,La lecture d'un livre peut être comparée à un voyage.,2000,95.5,42.4,0.0,25.5,4.0,,68.27
3614,Ton succès dépend de ce que tu travailles ou non.,1184,95.0,41.2,2.0,25.5,2.7,,68.27
3615,"Écoute, je veux que tu me fasses une faveur.",4183,94.5,37.7,5.0,24.6,3.1,,68.27
3616,"Nous ne voulions pas, mais nous avons dû y aller.",998,95.1,39.5,3.0,24.9,4.0,,68.27
3617,Je suis fatiguée d'écouter son long discours.,3101,94.2,38.6,0.0,23.2,5.0,,68.27
3618,Il veut se procurer un nouveau dictionnaire.,1943,93.2,38.4,0.0,23.1,3.1,,68.27
3619,Son long discours a ennuyé tout le monde.,4188,93.1,36.4,0.0,21.8,5.0,,68.27
3620,Tom a laissé un gros pourboire sur la table.,5059,93.8,38.2,0.0,22.9,4.6,,68.27
3621,Il a averti l'enfant de ne pas jouer dans la rue.,2829,96.1,42.8,0.0,25.7,5.0,,68.27
3622,C'est le bébé le plus charmant que j'aie jamais vu.,3846,96.0,42.4,2.0,26.2,3.8,,68.27
3623,Personne ne doute de son aptitude pour le poste.,5202,94.6,40.3,0.0,24.2,4.3,,68.27
