rank,sentence,original_order,frequency,complexity,grammar,structural,similarity,similar_to,final_score
6956,"Le plus souvent, il est en retard pour l'école.",2011,99.9,39.8,3.0,25.0,5.5,,70.08
6957,Il a fait de la publicité pour la vente de sa maison.,8317,99.8,42.0,0.0,25.2,5.0,,70.08
6958,La vie est trop courte pour apprendre l'allemand.,12273,99.7,40.8,0.0,24.5,6.0,,70.08
6959,"On a regardé par la fenêtre, mais on n'a rien vu.",4676,99.7,39.9,3.0,25.1,5.0,,70.08
6960,Un chien court après un chat et le chat court après une souris.,7213,99.6,44.6,0.0,26.8,1.8,,70.08
6961,Ce matin il faisait beaucoup plus frais qu'hier matin.,15997,99.8,42.3,2.0,26.2,3.3,,70.08
6962,Il y avait de belles fleurs au bureau de la réception.,13375,99.6,42.9,0.0,25.7,3.6,,70.08
6963,Il se pourrait que ce qu'il a dit soit vrai.,1688,99.9,38.4,6.0,25.4,5.0,,70.08
6964,"Parfois, les enfants ne peuvent pas être patients.",14121,99.7,40.8,3.0,25.7,4.0,,70.08
6965,Je n'ai pu m'empêcher de rire en voyant cela.,12614,99.6,40.1,0.0,24.0,6.7,,70.08
6966,Finalement il s'est fait un nom comme homme politique.,5301,99.9,43.6,0.0,26.2,3.6,,70.08
6967,Qu'est ce que Tom voudrait que tu ne vois pas ?,7965,99.6,39.3,6.0,26.0,3.3,,70.08
6968,Ne dis rien à personne à propos de quoi que ce soit.,1553,99.9,42.8,2.0,26.5,3.1,,70.08
6969,"À notre surprise, elle est allée seule au Brésil.",10230,99.5,40.3,3.0,25.4,4.0,,70.08
6970,La vie en prison est pire que la vie d'un animal.,8557,99.8,40.3,2.0,25.0,5.5,,70.08
6971,C'est un grand plaisir pour moi de me trouver ici.,2057,99.9,42.3,0.0,25.4,5.0,,70.08
6972,"Au nom de la société, je vous souhaite la bienvenue.",12261,99.7,40.9,3.0,25.7,4.0,,70.08
6973,Nous ne sommes qu'à peu de distance de deux millions.,7574,99.9,42.4,2.0,26.3,3.3,,70.08
6974,Ce serait pratique pour nous de commencer maintenant.,8868,99.8,43.1,0.0,25.8,4.0,,70.07
6975,"Les vieilles chansons étaient bien, bien meilleures.",14162,99.2,41.5,3.0,26.1,2.2,,70.07
6976,Tu dois enlever ton chapeau quand tu es à l'intérieur.,14486,99.6,42.9,0.0,25.7,3.6,,70.07
6977,Il a fait un discours devant beaucoup de personnes.,3617,99.9,41.8,0.0,25.1,5.5,,70.07
6978,Je ne peux me passer de ce dictionnaire un seul jour.,2315,99.7,43.7,0.0,26.2,3.1,,70.07
6979,Vous ne pouvez pas simplement vous en aller comme ça.,1189,99.9,41.9,0.0,25.1,5.5,,70.07
6980,"Veuillez ne le dire à personne, je vous prie.",3716,99.4,38.2,3.0,24.1,6.0,,70.07
6981,La philosophie est considérée comme difficile.,15678,99.3,41.0,0.0,24.6,5.0,,70.07
6982,Tom ne veut pas de ma présence quand Marie est là.,6660,99.7,42.3,0.0,25.4,4.6,,70.07
6983,Elle parle non seulement l'anglais mais aussi le français.,4243,99.9,45.5,0.0,27.3,1.7,,70.07
6984,Ça a été mon rêve depuis que je suis petit garçon.,2599,99.8,42.3,2.0,26.2,3.3,,70.07
6985,"Si cela est vrai, il n'a pas causé l'accident.",7909,99.6,40.1,3.0,25.2,4.6,,70.07
6986,Je voulais juste vérifier mon courrier électronique.,15938,99.1,43.3,0.0,26.0,2.2,,70.07
6987,Je n'arrive pas à expliquer ce qui est arrivé.,3282,99.8,39.8,3.0,25.0,5.5,,70.07
6988,Je dois tirer le meilleur parti de cette petite pièce.,6672,99.8,43.6,0.0,26.2,3.3,,70.07
6989,Je ne l'ai jamais fait de cette manière auparavant.,3279,99.8,42.1,0.0,25.3,5.0,,70.07
6990,Vous pouvez toujours compter sur lui en cas d'urgence.,10147,99.8,43.6,0.0,26.2,3.3,,70.07
6991,Elle n'a que quelques années de plus que moi.,2196,100.0,38.0,6.0,25.2,5.5,,70.07
6992,"Ce qu'il dit, dans un certain sens, est vrai.",3062,99.9,38.3,8.0,26.2,3.6,,70.07
6993,Je pense que la nourriture est chère au Japon.,6524,99.5,39.3,2.0,24.4,6.0,,70.07
6994,Vous pouvez le faire si vous y mettez votre esprit.,7533,99.7,40.9,0.0,24.5,6.0,,70.07
6995,"La maison est petite, mais c'est assez pour nous.",1337,99.9,39.5,3.0,24.9,6.0,,70.07
6996,"Une minute plus tôt, et ils auraient pu avoir le bus.",13196,99.7,43.2,3.0,27.1,1.4,,70.07
6997,Je pense que je ne suis pas fait pour les études.,4157,99.9,40.6,2.0,25.2,5.5,,70.07
6998,On dit qu'il sait beaucoup de choses sur l'Espagne.,9842,99.9,42.8,2.0,26.5,3.1,,70.07
6999,C'était certainement une belle femme quand elle était jeune.,5579,99.8,45.2,0.0,27.1,1.8,,70.07
7000,Je l'ai rencontré pendant qu'il était au Japon.,2441,99.7,40.2,2.0,24.9,5.5,,70.07
7001,C'est un ami et je le traite en tant que tel.,6847,99.8,41.1,2.0,25.5,4.6,,70.07
7002,Il ne pouvait se concentrer sur la conversation.,9060,99.4,40.3,0.0,24.2,6.0,,70.07
7003,"À cause du mauvais temps, je n'y suis pas allé.",1842,99.8,40.5,3.0,25.5,4.6,,70.07
7004,Il compte parmi les dix plus populaires de la planète.,15205,99.6,43.6,0.0,26.2,3.1,,70.07
7005,"Au début, j'avais vraiment encore un peu peur.",5763,99.9,38.8,3.0,24.4,6.7,,70.07
7006,Je ferais aussi bien de mourir plutôt que vivre ainsi.,5899,99.6,43.6,2.0,27.0,1.7,,70.07
7007,"Des garçons de ta classe, qui chante le mieux ?",8726,99.5,38.8,6.0,25.6,3.6,,70.06
7008,"Ce qu'ils voulaient, c'était un homme comme lui.",6539,99.7,40.2,5.0,26.1,3.3,,70.06
7009,Tom s'est rendu maître de la situation en un instant.,12496,99.7,43.7,0.0,26.2,3.1,,70.06
7010,Je n'aime pas vraiment les magasins de la galerie.,11643,99.6,41.7,0.0,25.0,5.0,,70.06
7011,Je suis représentant de commerce pour notre société.,14407,99.7,42.5,0.0,25.5,4.4,,70.06
7012,C'est bien Tom que j'ai vu dans le parc hier.,3726,99.8,41.1,2.0,25.5,4.6,,70.06
7013,Ce concept est assez étranger à notre façon de penser.,13798,99.7,43.6,0.0,26.2,3.3,,70.06
7014,"Durant l'été, je vais tous les jours à la piscine.",9008,99.8,41.9,3.0,26.3,3.1,,70.06
7015,Cette rivière est ici à sa plus grande profondeur.,10478,99.6,41.3,0.0,24.8,5.5,,70.06
7016,Je me demande pourquoi elle ne lui en a pas parlé.,2182,99.9,42.3,0.0,25.4,5.0,,70.06
7017,Je ne sais pas ce que je suis en train de faire.,1002,100.0,41.1,2.0,25.5,5.0,,70.06
7018,Notre problème est comment entrer en contact avec lui.,6357,99.8,43.4,0.0,26.0,3.6,,70.06
7019,Des centaines de milliers de personnes étaient sans emploi.,10465,99.7,44.7,0.0,26.8,2.0,,70.06
7020,C'est tout différent de ce à quoi je m'attendais.,8074,99.7,41.9,0.0,25.1,5.0,,70.06
7021,Je ne suis que de trois ans plus vieux que lui.,1525,99.9,39.7,6.0,26.2,3.6,,70.06
7022,"Je veux être un bon voisin, un point c'est tout.",4802,99.8,39.7,3.0,25.0,5.5,,70.06
7023,Tom a rencontré une certaine Marie en allant à l'école.,7484,99.5,44.6,0.0,26.7,1.7,,70.06
7024,Elle est partie en voyage quelques jours auparavant.,6285,99.7,42.5,0.0,25.5,4.4,,70.06
7025,C'est là que je ne suis pas d'accord avec toi.,1461,100.0,41.5,2.0,25.7,4.6,,70.06
7026,Nous avons voulu faire ce voyage pour revoir nos amis.,6385,99.7,43.6,0.0,26.2,3.3,,70.06
7027,Il a déclaré qu'ils étaient amis depuis trente ans.,10691,99.7,42.1,2.0,26.1,3.3,,70.06
7028,Tu fais tout ce que je te dis de ne pas faire.,1179,100.0,41.5,2.0,25.7,4.6,,70.06
7029,"Si j'étais à votre place, je ferais la même chose.",2240,99.8,41.9,3.0,26.3,3.1,,70.06
7030,Je n'ai manqué le train que de quelques minutes.,5745,99.7,40.7,2.0,25.2,5.0,,70.06
7031,"Pendant que je parlais, il n'a rien dit.",11383,99.7,35.7,5.0,23.4,8.0,,70.06
7032,"C'est moi qui étais présent à l'école, hier.",6505,99.9,38.3,6.0,25.4,5.0,,70.06
7033,L'automne est la meilleure saison pour faire du sport.,14704,99.7,43.6,0.0,26.2,3.3,,70.06
7034,Les gens qui sont grands ne sont pas toujours forts.,8597,99.8,41.4,3.0,26.0,3.6,,70.06
7035,Je déteste le type qui habite la porte d'à côté.,11809,99.7,41.4,3.0,26.1,3.3,,70.06
7036,Ils pensent que vous avez tué Tom et pris son argent.,7413,99.6,43.7,2.0,27.0,1.5,,70.06
7037,Il sait tout ce qu'il faut savoir à propos du jazz.,11410,99.7,42.4,2.0,26.2,3.1,,70.06
7038,Je préfère lire plutôt que regarder la télévision.,5556,99.6,41.4,2.0,25.6,4.0,,70.06
7039,"Pour conduire une voiture, on a besoin d'un permis.",3885,99.8,41.7,3.0,26.2,3.3,,70.06
7040,À chaque fois qu'il vient il fait toute une histoire.,2579,99.9,42.4,2.0,26.3,3.6,,70.05
7041,C'est parfois difficile de contrôler nos sentiments.,14200,99.5,42.5,0.0,25.5,4.0,,70.05
7042,Je ne l'ai jamais entendu parler en mal des autres.,2311,99.9,42.8,0.0,25.7,4.6,,70.05
7043,Elle s'est mise à pleurer et j'en ai fait autant.,7579,99.8,42.8,0.0,25.7,4.3,,70.05
7044,Je dois me souvenir de mettre la lettre à la boîte.,4048,99.7,41.5,0.0,24.9,5.5,,70.05
7045,"Prenez votre temps, il n'y a pas d'urgence.",10847,99.7,37.8,3.0,23.9,7.3,,70.05
7046,Vous ne devez pas descendre du train avant son arrêt.,10388,99.5,43.1,0.0,25.9,3.3,,70.05
7047,Vous n'allez pas croire ce que je viens de voir !,8799,99.9,41.4,2.0,25.7,4.6,,70.05
7048,Faites de l'exercice tous les jours pour rester en santé.,9090,99.8,45.5,0.0,27.3,1.5,,70.05
7049,Il s'est assuré que personne ne pouvait la voir.,8479,99.7,40.7,2.0,25.2,5.0,,70.05
7050,Je veux vous montrer quelque chose dans le bureau.,2822,99.8,41.3,0.0,24.8,6.0,,70.05
7051,"Cette boîte est vide, il n'y a rien dedans.",14160,99.7,37.8,3.0,23.9,7.3,,70.05
7052,Nous avons encore suffisamment de temps pour en discuter.,2572,99.7,44.9,0.0,26.9,1.8,,70.05
7053,Inutile de dire que je suis venu ici pour t'aider.,9912,99.7,42.3,2.0,26.2,3.3,,70.05
7054,Son seul but dans la vie est de gagner de l'argent.,4754,99.9,42.4,0.0,25.4,5.0,,70.05
7055,Je n'ai pas pu me résoudre à prendre le poste.,2877,99.8,40.5,0.0,24.3,6.7,,70.05
7056,Je me demande si c'était vraiment un hasard.,4987,99.8,38.2,8.0,26.1,3.6,,70.05
7057,Vous êtes la seule personne à jamais me rendre visite.,2236,99.8,43.6,0.0,26.2,3.6,,70.05
7058,Elle n'avait d'autre choix que d'accepter son destin.,13449,99.7,42.4,2.0,26.3,3.1,,70.05
7059,Je me suis assise devant pour bien entendre le cours.,7500,99.6,43.1,0.0,25.9,3.6,,70.05
7060,Il n'y a rien d'aussi précieux que l'amour.,13262,99.7,39.2,2.0,24.3,6.7,,70.05
7061,Sa maison est trois fois plus grande que la mienne.,6295,99.7,42.1,2.0,26.1,3.3,,70.05
7062,"Je le pensais occupé, mais en fait il était libre.",3880,99.6,41.2,3.0,25.9,3.6,,70.05
7063,J'ai commis les mêmes erreurs que la dernière fois.,10897,99.6,42.1,2.0,26.1,3.3,,70.04
7064,Je veux voir ce qui se trouve de l'autre côté.,2419,99.9,40.5,3.0,25.5,5.0,,70.04
7065,Il est plus facile de faire la guerre que la paix.,5691,99.9,41.1,2.0,25.4,5.0,,70.04
7066,"À l'instant, il est en train de boire du café.",7462,99.7,40.1,3.0,25.2,5.0,,70.04
7067,"Vous pouvez courir, mais vous ne pouvez pas vous cacher.",7672,99.6,40.3,3.0,25.4,4.4,,70.04
7068,Je viens de dire que je ne voulais pas en parler.,1417,99.9,40.6,2.0,25.2,5.5,,70.04
7069,"Vous pouvez dormir ici, un moment, si vous voulez.",3473,99.7,39.0,6.0,25.8,4.0,,70.04
7070,Sa chambre est deux fois plus grande que la mienne.,6620,99.6,42.1,2.0,26.1,3.3,,70.04
7071,Il nous faut trouver un moyen de sortir d'ici en vie.,3931,99.9,44.5,0.0,26.7,2.9,,70.04
7072,Tu ne dois pas le faire si tu ne le veux vraiment pas.,1006,99.9,40.9,0.0,24.6,6.7,,70.04
7073,"Désolé, je ne peux pas vous laisser rester ici.",2565,99.8,39.3,3.0,24.8,6.0,,70.04
7074,Il s'est mis à boire à partir de la mort de sa femme.,2227,99.9,44.2,0.0,26.5,3.1,,70.04
7075,Elle est allée à l'université pour apprendre l'anglais.,7956,99.6,42.8,0.0,25.7,4.0,,70.04
7076,Je ne pouvais simplement pas laisser ça arriver.,4313,99.6,40.3,0.0,24.2,6.7,,70.04
7077,"Quant à moi, je ne fais que trouver des excuses.",5802,99.7,40.2,5.0,26.1,3.3,,70.04
7078,Tom n'a aucun souvenir de ce qui s'est passé.,4091,99.7,40.1,3.0,25.2,5.0,,70.04
7079,Je l'ai fait comme il m'avait dit de le faire.,6010,100.0,41.5,0.0,24.9,6.2,,70.04
7080,Ça a été plus court que ce à quoi il s'attendait.,8287,99.7,42.8,2.0,26.5,2.9,,70.04
7081,Je suppose que je ne me suis pas fait comprendre.,1324,99.8,39.9,2.0,24.8,6.0,,70.04
7082,Je m'en suis rendu compte pas plus tard qu'hier.,15058,99.9,41.4,2.0,25.7,4.6,,70.04
7083,Notre expérience s'est mal passée la semaine dernière.,9751,99.7,43.4,0.0,26.0,3.6,,70.04
7084,Tu es tombée amoureuse d'elle dès que tu l'as vue ?,9796,99.6,42.0,2.0,26.0,3.3,,70.04
7085,Le sport est au corps ce que la pensée est au cerveau.,8189,99.8,42.4,2.0,26.3,3.3,,70.04
7086,"Après avoir quitté l'école, il est allé à Londres.",6999,99.6,41.2,3.0,25.9,3.6,,70.04
7087,Tu as besoin d'un permis pour conduire une voiture.,3926,99.8,42.1,0.0,25.3,5.0,,70.04
7088,"Vous ou moi, il n'y a pas grande différence.",2671,99.9,38.3,3.0,24.2,7.3,,70.04
7089,"En général, les hommes sont plus grands que les femmes.",6952,99.9,42.3,5.0,27.4,1.7,,70.04
7090,J'ai rempli mon travail au mieux de mes capacités.,15281,99.5,41.7,0.0,25.0,5.0,,70.04
7091,J'ai l'habitude de rester à la maison le dimanche.,4512,99.8,42.3,0.0,25.4,5.0,,70.04
7092,"Après quelques minutes de marche, nous étions au parc.",8257,99.6,42.9,3.0,26.9,1.8,,70.04
7093,Combien d'étudiants ont été admis à l'école cette année ?,12182,99.6,45.0,0.0,27.0,1.7,,70.04
7094,"Concernant cette question, il y a trois opinions.",13850,99.6,40.3,3.0,25.4,4.4,,70.04
7095,Je n'avais d'autre choix que de le prendre au mot.,4085,99.9,43.2,2.0,26.7,2.9,,70.04
7096,C'est pour cette raison qu'il a quitté l'école.,4363,99.8,41.0,2.0,25.4,5.0,,70.03
7097,Mon père était encore à la maison quand je suis parti.,1614,99.9,44.1,0.0,26.5,3.3,,70.03
7098,"Pour l'instant, je n'ai pas besoin d'argent.",8687,99.9,38.3,3.0,24.2,7.3,,70.03
7099,Je suis assez grand pour vivre par mes propres moyens.,6178,99.8,43.6,0.0,26.2,3.6,,70.03
7100,Ta caméra n'a que la moitié de la taille de la mienne.,8634,99.5,42.2,2.0,26.1,3.1,,70.03
7101,"Il a eu beau essayer, mon opinion n'a pas changé.",8945,99.8,40.2,3.0,25.3,5.0,,70.03
7102,"Pour avoir du succès, il faut paraître en avoir déjà.",9694,99.7,41.4,3.0,26.0,3.6,,70.03
7103,J'aimerais bien découvrir pourquoi elle a ainsi parlé.,10250,99.7,43.4,0.0,26.0,3.6,,70.03
7104,Ne sors pas par cette chaleur sans porter de chapeau.,13283,99.4,43.1,0.0,25.9,3.3,,70.03
7105,C'est un jeune médecin qui s'est occupé de lui.,4627,99.7,39.7,3.0,25.0,5.5,,70.03
7106,Il doit être très en colère pour dire une telle chose.,2530,99.8,44.1,0.0,26.5,3.1,,70.03
7107,Tu devrais lire des livres qui sont bons pour toi.,3004,99.7,41.7,3.0,26.2,3.3,,70.03
7108,Il ne fait pas attention aux sentiments des autres.,5405,99.8,41.8,0.0,25.1,5.5,,70.03
7109,Elles étaient meilleures que ce à quoi je m'attendais.,10300,99.6,43.6,2.0,27.0,1.8,,70.03
7110,Je veux juste rentrer à la maison en un seul morceau.,3797,99.7,43.7,0.0,26.2,3.3,,70.03
7111,Ce fut la plus grande découverte de l'histoire de l'humanité.,15552,99.8,45.4,0.0,27.3,1.7,,70.03
7112,Il est en train d'écrire une lettre à ses parents.,3036,99.8,42.3,0.0,25.4,5.0,,70.03
7113,Il a fait tout son possible pour réussir l'examen.,7631,99.7,41.7,0.0,25.0,5.5,,70.03
7114,Tom n'a pas pris beaucoup de photos durant son voyage.,4976,99.7,44.1,0.0,26.5,2.9,,70.03
7115,Il travaille pour une grande compagnie américaine.,13738,99.7,42.1,0.0,25.3,5.0,,70.03
7116,Ça serait trop cool si je pouvais parler dix langues !,11524,99.6,43.1,0.0,25.9,3.6,,70.03
7117,Je connais l'homme avec lequel tu es venu.,5412,99.8,37.2,10.0,26.3,3.3,,70.03
7118,J'ai eu une discussion avec John après la réunion.,10773,99.7,41.7,0.0,25.0,5.5,,70.03
7119,Ce livre est pour moi ce que la Bible est pour toi.,4217,99.7,39.9,2.0,24.7,6.0,,70.03
7120,Ce n'est pas un homme sur qui on peut compter.,2087,99.9,40.5,3.0,25.5,5.0,,70.03
7121,Bob tient de son frère de ne pas être bon en sport.,6592,99.7,42.4,0.0,25.4,4.6,,70.03
7122,Je ne peux pas courir aussi vite qu'il le peut.,3246,99.8,41.0,2.0,25.4,5.0,,70.03
7123,Elle m'a appelé pour la première fois depuis longtemps.,3980,99.9,44.1,0.0,26.4,3.3,,70.03
7124,Elle a le don de pouvoir faire deux choses à la fois.,6828,99.9,44.5,0.0,26.7,2.9,,70.03
7125,Je pris conscience que je ne pouvais pas gagner.,4577,99.6,39.0,2.0,24.2,6.7,,70.03
7126,C'est difficile d'apprendre une langue étrangère.,10898,99.6,40.8,0.0,24.5,6.0,,70.03
7127,Le mariage est un événement important dans la vie.,13664,99.8,41.3,0.0,24.8,6.0,,70.03
7128,Tom ne passe pas beaucoup de temps à penser à l'argent.,2173,99.8,44.1,0.0,26.5,3.1,,70.03
7129,"Attends à l'extérieur de la maison, je te prie !",11361,99.5,39.8,3.0,25.0,5.0,,70.02
7130,Il n'y a rien de tel qu'un bon bain chaud.,6141,99.8,39.8,2.0,24.7,6.2,,70.02
7131,Vous allez passer la banque et voilà son bureau à gauche.,13695,99.8,45.5,0.0,27.3,1.7,,70.02
7132,La science a apporté de nombreuses choses à nos vies.,15273,99.4,43.1,0.0,25.9,3.3,,70.02
7133,Tom croit que son pays est le meilleur pays du monde.,3806,99.7,42.4,2.0,26.3,3.3,,70.02
7134,Il m'a demandé plus d'argent que nécessaire.,2918,99.9,38.2,2.0,23.7,8.0,,70.02
7135,J'ai assez d'argent pour acheter une voiture.,2570,99.9,38.8,0.0,23.2,8.9,,70.02
7136,Ce que l'auteur essaie de dire n'est pas clair.,12991,99.8,41.0,2.0,25.4,5.0,,70.02
7137,C'est du luxe pour moi que de prendre un taxi.,10282,99.6,40.5,2.0,25.1,5.0,,70.02
7138,Tout ce qui a un sens peut être appelé une langue.,2391,99.9,42.3,3.0,26.6,3.1,,70.02
7139,"Il est mon oncle, parce que mon père est son frère.",2452,99.7,39.8,5.0,25.9,4.0,,70.02
7140,"Je pourrais te donner sept minutes, probablement.",6939,99.6,40.9,3.0,25.7,4.0,,70.02
7141,"Dis bonjour à ta femme de ma part, s'il te plaît.",9902,99.8,42.4,3.0,26.6,2.9,,70.02
7142,J'étais près de la rivière quand j'ai perdu mon chemin.,4179,99.8,44.1,0.0,26.5,3.1,,70.02
7143,Je l'ai rencontré une fois quand j'étais étudiant.,4765,99.7,41.7,0.0,25.0,5.5,,70.02
7144,Il a prévenu la police de cet accident de la circulation.,14245,99.5,43.0,0.0,25.8,3.6,,70.02
7145,"Je suis allé me coucher tôt, car j'étais fatigué.",7020,99.4,40.7,3.0,25.6,3.6,,70.02
7146,Le bâtiment construit l'année dernière est très grand.,8095,99.7,43.4,0.0,26.0,3.6,,70.02
7147,Ça fait un bout de temps qu'on ne t'a pas vu.,5066,99.9,42.3,2.0,26.2,4.0,,70.02
7148,Je suppose que ça ne fait pas de mal d'essayer.,3539,99.8,41.0,2.0,25.4,5.0,,70.02
7149,Je ne veux surtout pas vivre dans une grande ville.,7558,99.9,42.1,0.0,25.3,5.5,,70.02
7150,J'aimerais expliquer ça avec un peu plus de détail.,12129,99.7,42.1,0.0,25.3,5.0,,70.02
7151,"Je pense que vous connaissez tout le monde, ici.",5430,99.7,39.8,5.0,25.9,4.0,,70.02
7152,"C'est vrai, elles ont été en retard deux fois déjà.",3735,99.9,42.3,3.0,26.6,3.1,,70.02
7153,"Le mois passé, ils ont eu beaucoup de pluie en France.",4427,99.8,43.7,3.0,27.4,1.5,,70.02
7154,Je ne veux pas y aller si tu ne viens pas avec moi.,1171,99.9,42.2,0.0,25.3,5.5,,70.02
7155,Ce genre de chose ne se passait jamais ici d'habitude.,9077,99.7,44.1,0.0,26.5,2.9,,70.02
7156,Veuillez me communiquer les résultats par téléphone.,14754,99.1,43.3,0.0,26.0,2.5,,70.01
7157,J'ai trouvé qu'il était difficile de lire ce livre.,2040,99.9,42.8,2.0,26.5,3.3,,70.01
7158,Il n'y aucune raison que je ne le fasse pas.,2569,99.9,39.6,2.0,24.6,6.7,,70.01
7159,"J'aimerais bien tuer le temps avec toi, contre moi.",6985,99.8,41.7,3.0,26.2,3.6,,70.01
7160,Vous êtes la plus belle femme que j'aie jamais vu.,4007,99.7,42.3,2.0,26.2,3.3,,70.01
7161,La pauvreté est toujours la principale raison du crime.,14001,99.5,42.6,0.0,25.6,4.0,,70.01
7162,Je n'ai pas encore répondu à la lettre de Tom.,4000,99.7,40.5,0.0,24.3,6.7,,70.01
7163,Ajouter des commentaires rend le code plus facile à lire.,15858,99.6,45.0,0.0,27.0,1.8,,70.01
7164,C'est la ligne de chemin de fer la plus rapide au monde.,7141,99.8,44.3,0.0,26.6,3.1,,70.01
7165,Mary m'a dit qu'elle était contente de me voir.,5326,99.6,41.0,2.0,25.4,4.6,,70.01
7166,Ne va pas dans un endroit pareil en pleine nuit.,13123,99.8,40.7,0.0,24.4,6.7,,70.01
7167,Les lettres sont un lien avec les amis qui vivent loin.,11414,99.7,43.3,3.0,27.2,1.7,,70.01
7168,Les Anglais parlent rarement aux étrangers dans le train.,10457,99.5,44.9,0.0,26.9,1.7,,70.01
7169,"Je n'ai pas de vélo, encore moins de voiture.",3322,99.8,37.5,3.0,23.7,8.0,,70.01
7170,Beaucoup de gens ne font pas confiance au gouvernement.,5380,99.9,43.9,0.0,26.3,3.6,,70.01
7171,L'homme qui conduit le bus est un bon ami à moi.,4747,99.8,42.4,3.0,26.6,2.9,,70.01
7172,Sa mère n'est pas si vieille qu'elle n'y parait.,11192,99.7,41.1,2.0,25.5,4.6,,70.01
7173,Faire de l'argent n'est pas le seul but de la vie.,2830,99.9,43.1,0.0,25.8,4.6,,70.01
7174,Je n'ai pas pu sortir à cause du mauvais temps.,2245,99.9,41.0,0.0,24.6,6.7,,70.01
7175,"J'ai fait une étrange expérience, hier au soir.",7683,99.7,39.3,3.0,24.8,6.0,,70.01
7176,C'est facile pour moi de répondre à cette question.,3529,99.9,42.1,0.0,25.3,5.5,,70.01
7177,"Même si tu es occupé, tu devrais tenir ta promesse.",10502,99.4,40.4,3.0,25.4,4.0,,70.01
7178,J'ai été autorisé à prendre une semaine de congé.,13195,99.4,41.2,0.0,24.7,5.5,,70.01
7179,Dix mille plus cinq mille cinq cents font quinze mille cinq cents.,9997,99.0,43.8,0.0,26.3,1.8,,70.01
7180,Vous pouvez voir quelle différence quelques degrés font.,15507,99.6,44.8,0.0,26.8,2.0,,70.01
7181,Il faisait nuit quand nous sommes arrivés au village.,8046,99.6,42.9,0.0,25.7,4.0,,70.01
7182,Tom est allé en voyage d'affaires la semaine dernière.,10246,99.6,43.6,0.0,26.2,3.3,,70.01
7183,Je n'ai encore jamais entendu parler de cette ville.,1635,99.9,42.6,0.0,25.6,5.0,,70.00
7184,Il n'y a aucune circulation dans cette rue la nuit.,6732,99.8,42.8,0.0,25.7,4.6,,70.00
7185,Je ne sais pas exactement comment ça s'est produit.,3372,99.9,42.1,0.0,25.3,5.5,,70.00
7186,Il eut l'honneur d'être présenté à un grand écrivain.,15237,99.5,43.7,0.0,26.2,3.1,,70.00
7187,"L'année prochaine, sera construit ici un nouvel hôtel.",11780,99.6,42.9,3.0,26.9,2.0,,70.00
7188,Il est allé se coucher à dix heures comme d'habitude.,7188,99.7,43.7,0.0,26.2,3.3,,70.00
7189,Ce n'est pas aussi super que c'était auparavant.,9705,99.8,40.7,2.0,25.2,5.5,,70.00
7190,Je suis sorti satisfait de ma visite chez le médecin.,7607,99.5,43.1,0.0,25.9,3.6,,70.00
7191,"À cause de la tempête, ils sont arrivés en retard.",6830,99.4,41.2,3.0,25.9,3.3,,70.00
7192,"Je ne sais pas d'où tu viens, et lui non plus.",7054,99.9,41.1,3.0,25.9,4.6,,70.00
7193,Il était plus surpris que ce à quoi je m'attendais.,5479,99.6,42.8,2.0,26.5,2.9,,70.00
7194,Je ne pense pas qu'il soit fait pour ce travail.,1054,100.0,41.4,2.0,25.7,5.0,,70.00
7195,Ce sont eux qui furent responsables de l'accident.,11944,99.6,41.3,3.0,26.0,3.6,,70.00
7196,"Tu dois, avant tout, être fidèle à tes amis.",10003,99.7,37.2,6.0,24.7,6.0,,70.00
7197,J'aime toujours la manière que tu as de me sourire.,7031,99.8,42.8,2.0,26.5,3.3,,70.00
7198,Je croyais t'avoir dit de rester loin de mon ordinateur.,9328,99.6,43.8,0.0,26.3,3.1,,70.00
7199,"Le mariage est un mal, mais c'est un mal nécessaire.",3703,99.9,39.0,3.0,24.6,6.7,,70.00
7200,J'ai donné au garçon le peu d'argent que j'avais.,2546,99.8,41.6,2.0,25.7,4.6,,70.00
7201,"Ne t'inquiète pas Tom, tu es sur la bonne voie.",8535,99.7,40.5,3.0,25.5,4.6,,70.00
7202,J'ignore pourquoi vous êtes tous tellement en colère.,9329,99.6,42.9,0.0,25.7,4.0,,70.00
7203,J'ai fait comme si ça n'était pas arrivé.,2068,99.9,37.4,8.0,25.6,5.0,,70.00
7204,J'ai payé deux fois le prix pour ce livre d'occasion.,14076,99.8,44.5,0.0,26.7,2.9,,70.00
7205,"Je suis Japonais, mais je n'habite pas au Japon.",14048,99.6,39.0,3.0,24.6,6.0,,70.00
7206,C'est comme ça qu'il a inventé la machine.,8039,99.6,37.8,2.0,23.5,8.0,,70.00
7207,"Il m'est arrivée la même chose, le mois dernier.",6136,99.9,40.2,3.0,25.3,5.5,,70.00
7208,Le téléphone ne fonctionne pas actuellement.,11357,99.6,39.6,0.0,23.8,7.5,,70.00
7209,Le prix des légumes varie au jour le jour.,15092,94.9,34.7,0.0,20.8,2.0,,70.00
7210,Je ne suis d'aucune utilité à qui que ce soit.,15794,99.7,40.5,5.0,26.3,3.3,,70.00
7211,Il ne comprend pas la technologie moderne.,15569,99.6,37.2,0.0,22.3,10.0,,70.00
7212,Elle ne peut pas avoir compris ce que tu as dit.,2151,99.9,41.4,2.0,25.7,5.0,,70.00
